puzzle_file,valid,makespan,duration_s
npuzzle_10x10_len5_36.txt,True,1,0.0001
npuzzle_10x10_len5_37.txt,True,3,0.0002
npuzzle_10x10_len5_38.txt,True,1,0.0001
npuzzle_10x10_len5_39.txt,True,3,0.0005
npuzzle_10x10_len5_3.txt,True,5,0.0004
npuzzle_10x10_len5_40.txt,True,1,0.0002
npuzzle_10x10_len5_41.txt,True,3,0.0004
npuzzle_10x10_len5_42.txt,True,3,0.0002
npuzzle_10x10_len5_43.txt,True,1,0.0001
npuzzle_10x10_len5_44.txt,True,1,0.0001
npuzzle_10x10_len5_45.txt,True,3,0.0002
npuzzle_10x10_len5_46.txt,True,1,0.0001
npuzzle_10x10_len5_47.txt,True,3,0.0002
npuzzle_10x10_len5_48.txt,True,5,0.0003
npuzzle_10x10_len5_49.txt,True,5,0.0004
npuzzle_10x10_len5_4.txt,True,3,0.0003
npuzzle_10x10_len5_50.txt,True,1,0.0001
npuzzle_10x10_len5_51.txt,True,5,0.0003
npuzzle_10x10_len5_52.txt,True,3,0.0002
npuzzle_10x10_len5_53.txt,True,5,0.0005
npuzzle_10x10_len5_54.txt,True,5,0.0004
npuzzle_10x10_len5_55.txt,True,5,0.0004
npuzzle_10x10_len5_56.txt,True,3,0.0003
npuzzle_10x10_len5_57.txt,True,3,0.0003
npuzzle_10x10_len5_58.txt,True,3,0.0003
npuzzle_10x10_len5_59.txt,True,1,0.0001
npuzzle_10x10_len5_5.txt,True,1,0.0001
npuzzle_10x10_len5_60.txt,True,5,0.0004
npuzzle_10x10_len5_61.txt,True,3,0.0003
npuzzle_10x10_len5_62.txt,True,3,0.0003
npuzzle_10x10_len5_63.txt,True,5,0.0006
npuzzle_10x10_len5_64.txt,True,3,0.0003
npuzzle_10x10_len5_65.txt,True,1,0.0002
npuzzle_10x10_len5_66.txt,True,5,0.0005
npuzzle_10x10_len5_67.txt,True,3,0.0003
npuzzle_10x10_len5_68.txt,True,3,0.0004
npuzzle_10x10_len5_69.txt,True,1,0.0001
npuzzle_10x10_len5_6.txt,True,1,0.0001
npuzzle_10x10_len5_70.txt,True,5,0.0003
npuzzle_10x10_len5_71.txt,True,5,0.0004
npuzzle_10x10_len5_72.txt,True,3,0.0003
npuzzle_10x10_len5_73.txt,True,5,0.0004
npuzzle_10x10_len5_74.txt,True,3,0.0003
npuzzle_10x10_len5_75.txt,True,3,0.0003
npuzzle_10x10_len5_76.txt,True,5,0.0004
npuzzle_10x10_len5_77.txt,True,5,0.0004
npuzzle_10x10_len5_78.txt,True,5,0.0004
npuzzle_10x10_len5_79.txt,True,3,0.0002
npuzzle_10x10_len5_7.txt,True,3,0.0003
npuzzle_10x10_len5_80.txt,True,5,0.0003
npuzzle_10x10_len5_81.txt,True,3,0.0002
npuzzle_10x10_len5_82.txt,True,1,0.0001
npuzzle_10x10_len5_83.txt,True,5,0.0004
npuzzle_10x10_len5_84.txt,True,5,0.0004
npuzzle_10x10_len5_85.txt,True,3,0.0002
npuzzle_10x10_len5_86.txt,True,5,0.0003
npuzzle_10x10_len5_87.txt,True,1,0.0001
npuzzle_10x10_len5_88.txt,True,3,0.0003
npuzzle_10x10_len5_89.txt,True,3,0.0003
npuzzle_10x10_len5_8.txt,True,5,0.0003
npuzzle_10x10_len5_90.txt,True,1,0.0001
npuzzle_10x10_len5_91.txt,True,1,0.0001
npuzzle_10x10_len5_92.txt,True,1,0.0001
npuzzle_10x10_len5_93.txt,True,3,0.0002
npuzzle_10x10_len5_94.txt,True,3,0.0002
npuzzle_10x10_len5_95.txt,True,3,0.0002
npuzzle_10x10_len5_96.txt,True,3,0.0003
npuzzle_10x10_len5_97.txt,True,3,0.0003
npuzzle_10x10_len5_98.txt,True,3,0.0002
npuzzle_10x10_len5_99.txt,True,1,0.0001
npuzzle_10x10_len5_9.txt,True,5,0.0004
npuzzle_10x10_len6_0.txt,True,4,0.0003
npuzzle_10x10_len6_10.txt,True,2,0.0002
npuzzle_10x10_len6_11.txt,True,2,0.0002
npuzzle_10x10_len6_12.txt,True,2,0.0002
npuzzle_10x10_len6_13.txt,True,4,0.0003
npuzzle_10x10_len6_14.txt,True,6,0.0004
npuzzle_10x10_len6_15.txt,True,2,0.0002
npuzzle_10x10_len6_16.txt,True,4,0.0003
npuzzle_10x10_len6_17.txt,True,4,0.0003
npuzzle_10x10_len6_18.txt,True,2,0.0002
npuzzle_10x10_len6_19.txt,True,2,0.0002
npuzzle_10x10_len6_1.txt,True,2,0.0002
npuzzle_10x10_len6_20.txt,True,2,0.0002
npuzzle_10x10_len6_21.txt,True,6,0.0004
npuzzle_10x10_len6_22.txt,True,4,0.0003
npuzzle_10x10_len6_23.txt,True,4,0.0003
npuzzle_10x10_len6_24.txt,,,
npuzzle_10x10_len6_25.txt,,,
npuzzle_10x10_len6_26.txt,True,4,0.0004
npuzzle_10x10_len6_27.txt,True,2,0.0002
npuzzle_10x10_len6_28.txt,True,4,0.0004
npuzzle_10x10_len6_29.txt,True,2,0.0002
npuzzle_10x10_len6_2.txt,True,6,0.0006
npuzzle_10x10_len6_30.txt,True,4,0.0003
npuzzle_10x10_len6_31.txt,,,
npuzzle_10x10_len6_32.txt,True,6,0.0004
npuzzle_10x10_len6_33.txt,True,2,0.0002
npuzzle_10x10_len6_34.txt,True,4,0.0004
npuzzle_10x10_len6_35.txt,True,6,0.0004
npuzzle_10x10_len6_36.txt,True,4,0.0003
npuzzle_10x10_len6_37.txt,,,
npuzzle_10x10_len6_38.txt,True,2,0.0003
npuzzle_10x10_len6_39.txt,,,
npuzzle_10x10_len6_3.txt,True,2,0.0002
npuzzle_10x10_len6_40.txt,True,2,0.0003
npuzzle_10x10_len6_41.txt,True,6,0.0006
npuzzle_10x10_len6_42.txt,True,2,0.0002
npuzzle_10x10_len6_43.txt,True,4,0.0005
npuzzle_10x10_len6_44.txt,True,2,0.0002
npuzzle_10x10_len6_45.txt,True,2,0.0002
npuzzle_10x10_len6_46.txt,True,2,0.0002
npuzzle_10x10_len6_47.txt,,,
npuzzle_10x10_len6_48.txt,True,4,0.0004
npuzzle_10x10_len6_49.txt,True,4,0.0004
npuzzle_10x10_len6_4.txt,True,6,0.0006
npuzzle_10x10_len6_50.txt,,,
npuzzle_10x10_len6_51.txt,True,6,0.0005
npuzzle_10x10_len6_52.txt,True,4,0.0005
npuzzle_10x10_len6_53.txt,True,4,0.0004
npuzzle_10x10_len6_54.txt,True,2,0.0002
npuzzle_10x10_len6_55.txt,True,2,0.0002
npuzzle_10x10_len6_56.txt,True,2,0.0003
npuzzle_10x10_len6_57.txt,True,2,0.0002
npuzzle_10x10_len6_58.txt,True,4,0.0005
npuzzle_10x10_len6_59.txt,True,2,0.0002
npuzzle_10x10_len6_5.txt,True,4,0.0004
npuzzle_10x10_len6_60.txt,True,2,0.0003
npuzzle_10x10_len6_61.txt,True,6,0.0004
npuzzle_10x10_len6_62.txt,,,
npuzzle_10x10_len6_63.txt,True,4,0.0003
npuzzle_10x10_len6_64.txt,True,2,0.0002
npuzzle_10x10_len6_65.txt,True,2,0.0002
npuzzle_10x10_len6_66.txt,True,4,0.0003
npuzzle_10x10_len6_67.txt,True,4,0.0003
npuzzle_10x10_len6_68.txt,True,6,0.0005
npuzzle_10x10_len6_69.txt,True,4,0.0006
npuzzle_10x10_len6_6.txt,True,4,0.0004
npuzzle_10x10_len6_70.txt,True,4,0.0003
npuzzle_10x10_len6_71.txt,True,4,0.0004
npuzzle_10x10_len6_72.txt,True,4,0.0003
npuzzle_10x10_len6_73.txt,True,4,0.0004
npuzzle_10x10_len6_74.txt,True,2,0.0002
npuzzle_10x10_len6_75.txt,True,6,0.0005
npuzzle_10x10_len6_76.txt,True,2,0.0002
npuzzle_10x10_len6_77.txt,True,2,0.0002
npuzzle_10x10_len6_78.txt,True,6,0.0004
npuzzle_10x10_len6_79.txt,True,4,0.0004
npuzzle_10x10_len6_7.txt,True,6,0.0005
npuzzle_10x10_len6_80.txt,,,
npuzzle_10x10_len6_81.txt,True,4,0.0003
npuzzle_10x10_len6_82.txt,True,4,0.0003
npuzzle_10x10_len6_83.txt,True,6,0.0006
npuzzle_10x10_len6_84.txt,True,6,0.0005
npuzzle_10x10_len6_85.txt,True,2,0.0002
npuzzle_10x10_len6_86.txt,True,2,0.0002
npuzzle_10x10_len6_87.txt,True,2,0.0002
npuzzle_10x10_len6_88.txt,True,2,0.0002
npuzzle_10x10_len6_89.txt,,,
npuzzle_10x10_len6_8.txt,True,4,0.0003
npuzzle_10x10_len6_90.txt,True,4,0.0003
npuzzle_10x10_len6_91.txt,,,
npuzzle_10x10_len6_92.txt,True,4,0.0003
npuzzle_10x10_len6_93.txt,True,2,0.0002
npuzzle_10x10_len6_94.txt,True,4,0.0003
npuzzle_10x10_len6_95.txt,True,2,0.0002
npuzzle_10x10_len6_96.txt,True,2,0.0002
npuzzle_10x10_len6_97.txt,True,4,0.0003
npuzzle_10x10_len6_98.txt,True,2,0.0002
npuzzle_10x10_len6_99.txt,True,6,0.0006
npuzzle_10x10_len6_9.txt,True,2,0.0002
npuzzle_10x10_len7_0.txt,True,1,0.0001
npuzzle_10x10_len7_10.txt,True,1,0.0001
npuzzle_10x10_len7_11.txt,True,7,0.0006
npuzzle_10x10_len7_12.txt,True,5,0.0005
npuzzle_10x10_len7_13.txt,True,7,0.0006
npuzzle_10x10_len7_14.txt,True,1,0.0001
npuzzle_10x10_len7_15.txt,True,1,0.0001
npuzzle_10x10_len7_16.txt,True,1,0.0001
npuzzle_10x10_len7_17.txt,True,5,0.0004
npuzzle_10x10_len7_18.txt,True,5,0.0004
npuzzle_10x10_len7_19.txt,True,3,0.0008
npuzzle_10x10_len7_1.txt,True,1,0.0001
npuzzle_10x10_len7_20.txt,True,5,0.0004
npuzzle_10x10_len7_21.txt,True,5,0.0005
npuzzle_10x10_len7_22.txt,True,5,0.0005
npuzzle_10x10_len7_23.txt,True,7,0.0005
npuzzle_10x10_len7_24.txt,True,3,0.0002
npuzzle_10x10_len7_25.txt,True,5,0.0004
npuzzle_10x10_len7_26.txt,True,7,0.0005
npuzzle_10x10_len7_27.txt,True,1,0.0002
npuzzle_10x10_len7_28.txt,True,5,0.0004
npuzzle_10x10_len7_29.txt,True,7,0.0005
npuzzle_10x10_len7_2.txt,True,3,0.0003
npuzzle_10x10_len7_30.txt,True,3,0.0002
npuzzle_10x10_len7_31.txt,True,1,0.0001
npuzzle_10x10_len7_32.txt,True,3,0.0003
npuzzle_10x10_len7_33.txt,True,3,0.0003
npuzzle_10x10_len7_34.txt,True,5,0.0005
npuzzle_10x10_len7_35.txt,True,3,0.0002
npuzzle_10x10_len7_36.txt,True,3,0.0003
npuzzle_10x10_len7_37.txt,True,5,0.0004
npuzzle_10x10_len7_38.txt,True,5,0.0004
npuzzle_10x10_len7_39.txt,True,5,0.0004
npuzzle_10x10_len7_3.txt,True,3,0.0002
npuzzle_10x10_len7_40.txt,True,3,0.0003
npuzzle_10x10_len7_41.txt,True,5,0.0005
npuzzle_10x10_len7_42.txt,True,1,0.0001
npuzzle_10x10_len7_43.txt,True,5,0.0004
npuzzle_10x10_len7_44.txt,True,3,0.0003
npuzzle_10x10_len7_45.txt,True,1,0.0001
npuzzle_10x10_len7_46.txt,True,3,0.0002
npuzzle_10x10_len7_47.txt,True,1,0.0001
npuzzle_10x10_len7_48.txt,True,5,0.0004
npuzzle_10x10_len7_49.txt,True,5,0.0004
npuzzle_10x10_len7_4.txt,True,5,0.0004
npuzzle_10x10_len7_50.txt,True,5,0.0003
npuzzle_10x10_len7_51.txt,True,5,0.0004
npuzzle_10x10_len7_52.txt,True,1,0.0001
npuzzle_10x10_len7_53.txt,True,3,0.0003
npuzzle_10x10_len7_54.txt,True,3,0.0002
npuzzle_10x10_len7_55.txt,True,1,0.0001
npuzzle_10x10_len7_56.txt,True,5,0.0005
npuzzle_10x10_len7_57.txt,True,5,0.0005
npuzzle_10x10_len7_58.txt,True,5,0.0004
npuzzle_10x10_len7_59.txt,True,3,0.0003
npuzzle_10x10_len7_5.txt,True,7,0.0005
npuzzle_10x10_len7_60.txt,True,7,0.0005
npuzzle_10x10_len7_61.txt,True,3,0.0002
npuzzle_10x10_len7_62.txt,True,1,0.0001
npuzzle_10x10_len7_63.txt,True,1,0.0001
npuzzle_10x10_len7_64.txt,True,5,0.0004
npuzzle_10x10_len7_65.txt,True,3,0.0002
npuzzle_10x10_len7_66.txt,True,3,0.0003
npuzzle_10x10_len7_67.txt,True,5,0.0004
npuzzle_10x10_len7_68.txt,True,3,0.0002
npuzzle_10x10_len7_69.txt,True,7,0.0005
npuzzle_10x10_len7_6.txt,True,1,0.0001
npuzzle_10x10_len7_70.txt,True,3,0.0002
npuzzle_10x10_len7_71.txt,True,3,0.0005
npuzzle_10x10_len7_72.txt,True,5,0.0006
npuzzle_10x10_len7_73.txt,True,3,0.0003
npuzzle_10x10_len7_74.txt,True,3,0.0002
npuzzle_10x10_len7_75.txt,True,3,0.0003
npuzzle_10x10_len7_76.txt,True,5,0.0004
npuzzle_10x10_len7_77.txt,True,5,0.0005
npuzzle_10x10_len7_78.txt,True,5,0.0004
npuzzle_10x10_len7_79.txt,True,5,0.0004
npuzzle_10x10_len7_7.txt,True,7,0.0005
npuzzle_10x10_len7_80.txt,True,5,0.0005
npuzzle_10x10_len7_81.txt,True,3,0.0004
npuzzle_10x10_len7_82.txt,True,7,0.0006
npuzzle_10x10_len7_83.txt,True,3,0.0003
npuzzle_10x10_len7_84.txt,True,3,0.0004
npuzzle_10x10_len7_85.txt,True,7,0.0007
npuzzle_10x10_len7_86.txt,True,5,0.0005
npuzzle_10x10_len7_87.txt,True,3,0.0003
npuzzle_10x10_len7_88.txt,True,5,0.0005
npuzzle_10x10_len7_89.txt,True,7,0.0006
npuzzle_10x10_len7_8.txt,True,1,0.0001
npuzzle_10x10_len7_90.txt,True,3,0.0002
npuzzle_10x10_len7_91.txt,True,7,0.0006
npuzzle_10x10_len7_92.txt,True,3,0.0002
npuzzle_10x10_len7_93.txt,True,3,0.0002
npuzzle_10x10_len7_94.txt,True,3,0.0003
npuzzle_10x10_len7_95.txt,True,3,0.0004
npuzzle_10x10_len7_96.txt,True,5,0.0005
npuzzle_10x10_len7_97.txt,True,3,0.0004
npuzzle_10x10_len7_98.txt,True,5,0.0004
npuzzle_10x10_len7_99.txt,True,5,0.0004
npuzzle_10x10_len7_9.txt,True,1,0.0001
npuzzle_10x10_len8_0.txt,True,6,0.0005
npuzzle_10x10_len8_10.txt,True,4,0.0004
npuzzle_10x10_len8_11.txt,True,4,0.0004
npuzzle_10x10_len8_12.txt,,,
npuzzle_10x10_len8_13.txt,True,4,0.0003
npuzzle_10x10_len8_14.txt,True,4,0.0003
npuzzle_10x10_len8_15.txt,True,4,0.0004
npuzzle_10x10_len8_16.txt,True,4,0.0004
npuzzle_10x10_len8_17.txt,True,6,0.0004
npuzzle_10x10_len8_18.txt,True,6,0.0006
npuzzle_10x10_len8_19.txt,True,6,0.0009
npuzzle_10x10_len8_1.txt,True,8,0.0006
npuzzle_10x10_len8_20.txt,True,4,0.0004
npuzzle_10x10_len8_21.txt,True,6,0.0006
npuzzle_10x10_len8_22.txt,True,6,0.0005
npuzzle_10x10_len8_23.txt,True,4,0.0003
npuzzle_10x10_len8_24.txt,True,6,0.0005
npuzzle_10x10_len8_25.txt,True,8,0.0006
npuzzle_10x10_len8_26.txt,,,
npuzzle_10x10_len8_27.txt,True,4,0.0004
npuzzle_10x10_len8_28.txt,True,6,0.0009
npuzzle_10x10_len8_29.txt,True,6,0.0009
npuzzle_10x10_len8_2.txt,True,2,0.0003
npuzzle_10x10_len8_30.txt,True,6,0.0004
npuzzle_10x10_len8_31.txt,True,4,0.0004
npuzzle_10x10_len8_32.txt,True,4,0.0004
npuzzle_10x10_len8_33.txt,True,6,0.0006
npuzzle_10x10_len8_34.txt,True,6,0.0004
npuzzle_10x10_len8_35.txt,,,
npuzzle_10x10_len8_36.txt,True,4,0.0003
npuzzle_10x10_len8_37.txt,True,2,0.0002
npuzzle_10x10_len8_38.txt,True,6,0.0004
npuzzle_10x10_len8_39.txt,True,4,0.0003
npuzzle_10x10_len8_3.txt,True,6,0.0006
npuzzle_10x10_len8_40.txt,True,2,0.0003
npuzzle_10x10_len8_41.txt,True,6,0.0009
npuzzle_10x10_len8_42.txt,True,4,0.0004
npuzzle_10x10_len8_43.txt,True,8,0.0006
npuzzle_10x10_len8_44.txt,True,2,0.0002
npuzzle_10x10_len8_45.txt,True,8,0.0008
npuzzle_10x10_len8_46.txt,True,6,0.0004
npuzzle_10x10_len8_47.txt,True,4,0.0003
npuzzle_10x10_len8_48.txt,True,4,0.0003
npuzzle_10x10_len8_49.txt,True,6,0.0005
npuzzle_10x10_len8_4.txt,True,4,0.0003
npuzzle_10x10_len8_50.txt,True,4,0.0005
npuzzle_10x10_len8_51.txt,True,6,0.0007
npuzzle_10x10_len8_52.txt,True,6,0.0006
npuzzle_10x10_len8_53.txt,True,4,0.0005
npuzzle_10x10_len8_54.txt,True,6,0.0006
npuzzle_10x10_len8_55.txt,True,4,0.0004
npuzzle_10x10_len8_56.txt,True,4,0.0004
npuzzle_10x10_len8_57.txt,True,2,0.0002
npuzzle_10x10_len8_58.txt,True,4,0.0004
npuzzle_10x10_len8_59.txt,,,
npuzzle_10x10_len8_5.txt,True,4,0.0004
npuzzle_10x10_len8_60.txt,True,6,0.0004
npuzzle_10x10_len8_61.txt,True,2,0.0002
npuzzle_10x10_len8_62.txt,True,6,0.0004
npuzzle_10x10_len8_63.txt,True,6,0.0005
npuzzle_10x10_len8_64.txt,,,
npuzzle_10x10_len8_65.txt,,,
npuzzle_10x10_len8_66.txt,True,2,0.0003
npuzzle_10x10_len8_67.txt,True,2,0.0002
npuzzle_10x10_len8_68.txt,True,2,0.0002
npuzzle_10x10_len8_69.txt,True,4,0.0004
npuzzle_10x10_len8_6.txt,True,2,0.0002
npuzzle_10x10_len8_70.txt,True,6,0.0004
npuzzle_10x10_len8_71.txt,True,2,0.0002
npuzzle_10x10_len8_72.txt,True,8,0.0008
npuzzle_10x10_len8_73.txt,True,6,0.0006
npuzzle_10x10_len8_74.txt,True,4,0.0005
npuzzle_10x10_len8_75.txt,True,4,0.0003
npuzzle_10x10_len8_76.txt,True,4,0.0002
npuzzle_10x10_len8_77.txt,True,6,0.0005
npuzzle_10x10_len8_78.txt,True,2,0.0002
npuzzle_10x10_len8_79.txt,True,2,0.0002
npuzzle_10x10_len8_7.txt,True,4,0.0003
npuzzle_10x10_len8_80.txt,,,
npuzzle_10x10_len8_81.txt,True,2,0.0002
npuzzle_10x10_len8_82.txt,True,2,0.0002
npuzzle_10x10_len8_83.txt,True,4,0.0003
npuzzle_10x10_len8_84.txt,,,
npuzzle_10x10_len8_85.txt,True,2,0.0002
npuzzle_10x10_len8_86.txt,True,2,0.0002
npuzzle_10x10_len8_87.txt,True,4,0.0003
npuzzle_10x10_len8_88.txt,True,4,0.0004
npuzzle_10x10_len8_89.txt,True,6,0.0005
npuzzle_10x10_len8_8.txt,,,
npuzzle_10x10_len8_90.txt,True,2,0.0002
npuzzle_10x10_len8_91.txt,True,6,0.0005
npuzzle_10x10_len8_92.txt,True,8,0.0008
npuzzle_10x10_len8_93.txt,True,6,0.0009
npuzzle_10x10_len8_94.txt,True,4,0.0005
npuzzle_10x10_len8_95.txt,True,8,0.0006
npuzzle_10x10_len8_96.txt,True,6,0.0004
npuzzle_10x10_len8_97.txt,True,4,0.0003
npuzzle_10x10_len8_98.txt,True,2,0.0002
npuzzle_10x10_len8_99.txt,True,4,0.0003
npuzzle_10x10_len8_9.txt,True,6,0.0005
npuzzle_10x10_len9_0.txt,True,5,0.0004
npuzzle_10x10_len9_10.txt,True,1,0.0001
npuzzle_10x10_len9_11.txt,True,5,0.0003
npuzzle_10x10_len9_12.txt,True,3,0.0002
npuzzle_10x10_len9_13.txt,True,5,0.0005
npuzzle_10x10_len9_14.txt,True,5,0.0004
npuzzle_10x10_len9_15.txt,True,9,0.0006
npuzzle_10x10_len9_16.txt,True,9,0.0008
npuzzle_10x10_len9_17.txt,True,5,0.0005
npuzzle_10x10_len9_18.txt,True,7,0.0006
npuzzle_10x10_len9_19.txt,True,5,0.0004
npuzzle_10x10_len9_1.txt,True,7,0.0005
npuzzle_10x10_len9_20.txt,True,7,0.0005
npuzzle_10x10_len9_21.txt,True,9,0.0008
npuzzle_10x10_len9_22.txt,True,5,0.0004
npuzzle_10x10_len9_23.txt,True,1,0.0001
npuzzle_10x10_len9_24.txt,True,1,0.0002
npuzzle_10x10_len9_25.txt,True,5,0.0006
npuzzle_10x10_len9_26.txt,True,3,0.0004
npuzzle_10x10_len9_27.txt,True,9,0.0008
npuzzle_10x10_len9_28.txt,True,5,0.0004
npuzzle_10x10_len9_29.txt,True,1,0.0002
npuzzle_10x10_len9_2.txt,True,5,0.0004
npuzzle_10x10_len9_30.txt,True,7,0.0006
npuzzle_10x10_len9_31.txt,True,1,0.0001
npuzzle_10x10_len9_32.txt,True,3,0.0002
npuzzle_10x10_len9_33.txt,True,7,0.0005
npuzzle_10x10_len9_34.txt,True,3,0.0003
npuzzle_10x10_len9_35.txt,True,5,0.0005
npuzzle_10x10_len9_36.txt,True,9,0.0013
npuzzle_10x10_len9_37.txt,True,7,0.0007
npuzzle_10x10_len9_38.txt,True,3,0.0003
npuzzle_10x10_len9_39.txt,True,1,0.0002
npuzzle_10x10_len9_3.txt,True,7,0.0009
npuzzle_10x10_len9_40.txt,True,5,0.0004
npuzzle_10x10_len9_41.txt,True,3,0.0003
npuzzle_10x10_len9_42.txt,True,5,0.0004
npuzzle_10x10_len9_43.txt,True,3,0.0003
npuzzle_10x10_len9_44.txt,True,3,0.0003
npuzzle_10x10_len9_45.txt,True,5,0.0019
npuzzle_10x10_len9_46.txt,True,5,0.0005
npuzzle_10x10_len9_47.txt,True,3,0.0003
npuzzle_10x10_len9_48.txt,True,5,0.0004
npuzzle_10x10_len9_49.txt,True,3,0.0003
npuzzle_10x10_len9_4.txt,True,7,0.0005
npuzzle_10x10_len9_50.txt,True,9,0.0007
npuzzle_10x10_len9_51.txt,True,5,0.0004
npuzzle_10x10_len9_52.txt,True,7,0.0005
npuzzle_10x10_len9_53.txt,True,3,0.0003
npuzzle_10x10_len9_54.txt,True,7,0.0006
npuzzle_10x10_len9_55.txt,True,5,0.0004
npuzzle_10x10_len9_56.txt,True,3,0.0003
npuzzle_10x10_len9_57.txt,True,1,0.0001
npuzzle_10x10_len9_58.txt,True,1,0.0001
npuzzle_10x10_len9_59.txt,True,7,0.0005
npuzzle_10x10_len9_5.txt,True,7,0.0005
npuzzle_10x10_len9_60.txt,True,3,0.0004
npuzzle_10x10_len9_61.txt,True,7,0.0007
npuzzle_10x10_len9_62.txt,True,9,0.0009
npuzzle_10x10_len9_63.txt,True,3,0.0003
npuzzle_10x10_len9_64.txt,True,1,0.0001
npuzzle_10x10_len9_65.txt,True,5,0.0004
npuzzle_10x10_len9_66.txt,True,3,0.0002
npuzzle_10x10_len9_67.txt,True,7,0.0005
npuzzle_10x10_len9_68.txt,True,3,0.0003
npuzzle_10x10_len9_69.txt,True,3,0.0003
npuzzle_10x10_len9_6.txt,True,1,0.0002
npuzzle_10x10_len9_70.txt,True,9,0.0011
npuzzle_10x10_len9_71.txt,True,9,0.0006
npuzzle_10x10_len9_72.txt,True,1,0.0001
npuzzle_10x10_len9_73.txt,True,3,0.0003
npuzzle_10x10_len9_74.txt,True,1,0.0001
npuzzle_10x10_len9_75.txt,True,1,0.0002
npuzzle_10x10_len9_76.txt,True,1,0.0002
npuzzle_10x10_len9_77.txt,True,5,0.0006
npuzzle_10x10_len9_78.txt,True,7,0.0007
npuzzle_10x10_len9_79.txt,True,9,0.0009
npuzzle_10x10_len9_7.txt,True,7,0.0006
npuzzle_10x10_len9_80.txt,True,7,0.0007
npuzzle_10x10_len9_81.txt,True,1,0.0002
npuzzle_10x10_len9_82.txt,True,7,0.0007
npuzzle_10x10_len9_83.txt,True,3,0.0004
npuzzle_10x10_len9_84.txt,True,7,0.0007
npuzzle_10x10_len9_85.txt,True,3,0.0003
npuzzle_10x10_len9_86.txt,True,1,0.0002
npuzzle_10x10_len9_87.txt,True,3,0.0003
npuzzle_10x10_len9_88.txt,True,1,0.0002
npuzzle_10x10_len9_89.txt,True,7,0.0008
npuzzle_10x10_len9_8.txt,True,1,0.0001
npuzzle_10x10_len9_90.txt,True,5,0.0005
npuzzle_10x10_len9_91.txt,True,5,0.0006
npuzzle_10x10_len9_92.txt,True,9,0.0009
npuzzle_10x10_len9_93.txt,True,5,0.0005
npuzzle_10x10_len9_94.txt,True,9,0.0008
npuzzle_10x10_len9_95.txt,True,3,0.0003
npuzzle_10x10_len9_96.txt,True,3,0.0003
npuzzle_10x10_len9_97.txt,True,3,0.0003
npuzzle_10x10_len9_98.txt,True,5,0.0004
npuzzle_10x10_len9_99.txt,True,3,0.0003
npuzzle_10x10_len9_9.txt,True,5,0.0005
npuzzle_3x3_len10_0.txt,True,6,0.0001
npuzzle_3x3_len10_10.txt,True,6,0.0001
npuzzle_3x3_len10_11.txt,True,4,0.0001
npuzzle_3x3_len10_12.txt,True,4,0.0001
npuzzle_3x3_len10_13.txt,True,2,0.0001
npuzzle_3x3_len10_14.txt,True,4,0.0001
npuzzle_3x3_len10_15.txt,True,4,0.0001
npuzzle_3x3_len10_16.txt,True,2,0.0001
npuzzle_3x3_len10_17.txt,True,4,0.0001
npuzzle_3x3_len10_18.txt,,,
npuzzle_3x3_len10_19.txt,True,8,0.0002
npuzzle_3x3_len10_1.txt,True,2,0.0001
npuzzle_3x3_len10_20.txt,,,
npuzzle_3x3_len10_21.txt,True,8,0.0001
npuzzle_3x3_len10_22.txt,,,
npuzzle_3x3_len10_23.txt,,,
npuzzle_3x3_len10_24.txt,,,
npuzzle_3x3_len10_25.txt,True,8,0.0005
npuzzle_3x3_len10_26.txt,True,2,0.0001
npuzzle_3x3_len10_27.txt,True,4,0.0001
npuzzle_3x3_len10_28.txt,True,6,0.0001
npuzzle_3x3_len10_29.txt,True,6,0.0001
npuzzle_3x3_len10_2.txt,True,4,0.0001
npuzzle_3x3_len10_30.txt,True,2,0.0001
npuzzle_3x3_len10_31.txt,True,4,0.0001
npuzzle_3x3_len10_32.txt,True,4,0.0001
npuzzle_3x3_len10_33.txt,,,
npuzzle_3x3_len10_34.txt,True,6,0.0002
npuzzle_3x3_len10_35.txt,True,6,0.0002
npuzzle_3x3_len10_36.txt,True,4,0.0001
npuzzle_3x3_len10_37.txt,True,2,0.0001
npuzzle_3x3_len10_38.txt,True,6,0.0001
npuzzle_3x3_len10_39.txt,True,2,0.0001
npuzzle_3x3_len10_3.txt,True,2,0.0001
npuzzle_3x3_len10_40.txt,True,6,0.0001
npuzzle_3x3_len10_41.txt,True,6,0.0001
npuzzle_3x3_len10_42.txt,True,6,0.0001
npuzzle_3x3_len10_43.txt,True,2,0.0001
npuzzle_3x3_len10_44.txt,True,4,0.0001
npuzzle_3x3_len10_45.txt,True,2,0.0001
npuzzle_3x3_len10_46.txt,True,6,0.0001
npuzzle_3x3_len10_47.txt,,,
npuzzle_3x3_len10_48.txt,True,2,0.0001
npuzzle_3x3_len10_49.txt,True,2,0.0001
npuzzle_3x3_len10_4.txt,True,4,0.0001
npuzzle_3x3_len10_50.txt,True,2,0.0001
npuzzle_3x3_len10_51.txt,True,6,0.0002
npuzzle_3x3_len10_52.txt,True,4,0.0001
npuzzle_3x3_len10_53.txt,True,6,0.0001
npuzzle_3x3_len10_54.txt,True,4,0.0001
npuzzle_3x3_len10_55.txt,True,4,0.0001
npuzzle_3x3_len10_56.txt,True,2,0.0001
